# water properties created by TabulatedFluidProperties on Fri Oct 22 09:55:25 2021-extended by RKP 2021.10.22,,,,,

pressure, temperature, density, viscosity, enthalpy, internal_energy
1.11E+06,781.04,3.10197,2.89E-05,3.49E+06,3.14E+06
1.11E+06,785.906,3.08215,2.91E-05,3.51E+06,3.15E+06
1.11E+06,790.772,3.06258,2.93E-05,3.52E+06,3.15E+06
1.11E+06,795.638,3.04328,2.95E-05,3.53E+06,3.16E+06
1.11E+06,800.503,3.02422,2.97E-05,3.54E+06,3.17E+06
1.11E+06,805.369,3.00541,2.99E-05,3.55E+06,3.18E+06
1.11E+06,810.235,2.98684,3.01E-05,3.56E+06,3.19E+06
1.11E+06,815.101,2.96851,3.03E-05,3.57E+06,3.20E+06
1.11E+06,819.966,2.95041,3.05E-05,3.58E+06,3.20E+06
1.11E+06,824.832,2.93254,3.07E-05,3.59E+06,3.21E+06
1.11E+06,829.698,2.91489,3.09E-05,3.60E+06,3.22E+06
1.11E+06,834.564,2.89745,3.11E-05,3.61E+06,3.23E+06
1.11E+06,839.43,2.88023,3.13E-05,3.62E+06,3.24E+06
1.11E+06,844.295,2.86322,3.15E-05,3.63E+06,3.25E+06
1.11E+06,849.161,2.84642,3.17E-05,3.64E+06,3.25E+06
1.11E+06,854.027,2.82982,3.19E-05,3.66E+06,3.26E+06
1.11E+06,858.893,2.81342,3.21E-05,3.67E+06,3.27E+06
1.11E+06,863.758,2.79721,3.23E-05,3.68E+06,3.28E+06
1.11E+06,868.624,2.78119,3.25E-05,3.69E+06,3.29E+06
1.11E+06,873.49,2.76536,3.27E-05,3.70E+06,3.30E+06
1.11E+06,878.356,2.74971,3.29E-05,3.71E+06,3.31E+06
1.11E+06,883.221,2.73425,3.31E-05,3.72E+06,3.31E+06
1.11E+06,888.087,2.71896,3.32E-05,3.73E+06,3.32E+06
1.11E+06,892.953,2.70385,3.34E-05,3.74E+06,3.33E+06
1.11E+06,897.819,2.68891,3.36E-05,3.75E+06,3.34E+06
1.11E+06,902.685,2.67413,3.38E-05,3.76E+06,3.35E+06
1.11E+06,907.55,2.65952,3.40E-05,3.77E+06,3.36E+06
1.11E+06,912.416,2.64508,3.42E-05,3.79E+06,3.37E+06
1.11E+06,917.282,2.63079,3.44E-05,3.80E+06,3.38E+06
1.11E+06,922.148,2.61666,3.46E-05,3.81E+06,3.38E+06
1.11E+06,927.013,2.60269,3.48E-05,3.82E+06,3.39E+06
1.11E+06,931.879,2.58887,3.50E-05,3.83E+06,3.40E+06
1.11E+06,936.745,2.57519,3.52E-05,3.84E+06,3.41E+06
1.11E+06,941.611,2.56167,3.54E-05,3.85E+06,3.42E+06
1.11E+06,946.477,2.54828,3.56E-05,3.86E+06,3.43E+06
1.11E+06,951.342,2.53504,3.58E-05,3.87E+06,3.44E+06
1.11E+06,956.208,2.52194,3.59E-05,3.88E+06,3.45E+06
1.11E+06,961.074,2.50898,3.61E-05,3.90E+06,3.45E+06
1.11E+06,965.94,2.49615,3.63E-05,3.91E+06,3.46E+06
1.11E+06,970.805,2.48345,3.65E-05,3.92E+06,3.47E+06
1.11E+06,975.671,2.47089,3.67E-05,3.93E+06,3.48E+06
1.11E+06,980.537,2.45845,3.69E-05,3.94E+06,3.49E+06
1.11E+06,985.403,2.44614,3.71E-05,3.95E+06,3.50E+06
1.11E+06,990.268,2.43396,3.73E-05,3.96E+06,3.51E+06
1.11E+06,995.134,2.4219,3.75E-05,3.97E+06,3.52E+06
1.11E+06,1000,2.40996,3.77E-05,3.99E+06,3.52E+06
2.12E+06,100,1000.95,0.00167814,9894.55,7778.37
2.12E+06,275,1000.95,0.00167814,9894.55,7778.37
2.12E+06,279.866,1000.9,0.001437,30321.5,28205.2
2.12E+06,284.732,1000.5,0.001247,50705.1,48588
2.12E+06,289.597,999.804,0.00109435,71060.1,68941.5
2.12E+06,294.463,998.843,0.000969686,91395.7,89275.1
2.12E+06,299.329,997.643,0.000866413,111718,109595
2.12E+06,304.195,996.225,0.000779808,132033,129907
2.12E+06,309.06,994.608,0.000706399,152342,150213
2.12E+06,313.926,992.806,0.00064359,172650,170517
2.12E+06,318.792,990.83,0.000589402,192959,190821
2.12E+06,323.658,988.692,0.000542307,213272,211129
2.12E+06,328.523,986.401,0.000501107,233590,231442
2.12E+06,333.389,983.965,0.000464848,253916,251763
2.12E+06,338.255,981.39,0.000432766,274253,272094
2.12E+06,343.121,978.682,0.000404241,294602,292438
2.12E+06,347.987,975.846,0.000378766,314967,312796
2.12E+06,352.852,972.887,0.000355919,335349,333172
2.12E+06,357.718,969.81,0.000335352,355751,353567
2.12E+06,362.584,966.616,0.000316771,376176,373984
2.12E+06,367.45,963.31,0.000299929,396624,394425
2.12E+06,372.315,959.894,0.000284616,417100,414893
2.12E+06,377.181,956.37,0.000270652,437604,435390
2.12E+06,382.047,952.739,0.000257883,458141,455918
2.12E+06,386.913,949.003,0.000246176,478711,476479
2.12E+06,391.779,945.164,0.000235417,499319,497078
2.12E+06,396.644,941.222,0.000225504,519966,517716
2.12E+06,401.51,937.176,0.00021635,540656,538396
2.12E+06,406.376,933.028,0.000207879,561391,559121
2.12E+06,411.242,928.778,0.000200022,582174,579894
2.12E+06,416.107,924.424,0.000192721,603010,600719
2.12E+06,420.973,919.966,0.000185922,623901,621599
2.12E+06,425.839,915.402,0.000179578,644851,642538
2.12E+06,430.705,910.732,0.000173647,665865,663539
2.12E+06,435.57,905.954,0.000168092,686947,684608
2.12E+06,440.436,901.065,0.00016288,708100,705749
2.12E+06,445.302,896.063,0.000157979,729331,726967
2.12E+06,450.168,890.946,0.000153364,750645,748267
2.12E+06,455.034,885.709,0.000149009,772047,769655
2.12E+06,459.899,880.35,0.000144892,793543,791137
2.12E+06,464.765,874.863,0.000140992,815141,812720
2.12E+06,469.631,869.245,0.000137292,836848,834412
2.12E+06,474.497,863.491,0.000133775,858672,856219
2.12E+06,479.362,857.593,0.000130424,880622,878152
2.12E+06,484.228,851.547,0.000127227,902707,900219
2.12E+06,489.094,10.5991,1.62E-05,2.80E+06,2.60E+06
2.12E+06,493.96,10.4234,1.65E-05,2.82E+06,2.61E+06
2.12E+06,498.826,10.2589,1.67E-05,2.83E+06,2.62E+06
2.12E+06,503.691,10.1036,1.69E-05,2.85E+06,2.64E+06
2.12E+06,508.557,9.95614,1.71E-05,2.86E+06,2.65E+06
2.12E+06,513.423,9.81567,1.74E-05,2.87E+06,2.66E+06
2.12E+06,518.289,9.6814,1.76E-05,2.89E+06,2.67E+06
2.12E+06,523.154,9.55274,1.78E-05,2.90E+06,2.68E+06
2.12E+06,528.02,9.4292,1.80E-05,2.91E+06,2.69E+06
2.12E+06,532.886,9.31035,1.83E-05,2.92E+06,2.70E+06
2.12E+06,537.752,9.19583,1.85E-05,2.94E+06,2.71E+06
2.12E+06,542.617,9.08532,1.87E-05,2.95E+06,2.71E+06
2.12E+06,547.483,8.97854,1.89E-05,2.96E+06,2.72E+06
2.12E+06,552.349,8.87522,1.92E-05,2.97E+06,2.73E+06
2.12E+06,557.215,8.77515,1.94E-05,2.98E+06,2.74E+06
2.12E+06,562.081,8.67812,1.96E-05,2.99E+06,2.75E+06
2.12E+06,566.946,8.58396,1.98E-05,3.01E+06,2.76E+06
2.12E+06,571.812,8.49248,2.00E-05,3.02E+06,2.77E+06
2.12E+06,576.678,8.40354,2.02E-05,3.03E+06,2.78E+06
2.12E+06,581.544,8.317,2.05E-05,3.04E+06,2.79E+06
2.12E+06,586.409,8.23274,2.07E-05,3.05E+06,2.79E+06
2.12E+06,591.275,8.15064,2.09E-05,3.06E+06,2.80E+06
2.12E+06,596.141,8.07058,2.11E-05,3.07E+06,2.81E+06
2.12E+06,601.007,7.99248,2.13E-05,3.09E+06,2.82E+06
2.12E+06,605.872,7.91624,2.15E-05,3.10E+06,2.83E+06
2.12E+06,610.738,7.84178,2.17E-05,3.11E+06,2.84E+06
2.12E+06,615.604,7.76902,2.19E-05,3.12E+06,2.85E+06
2.12E+06,620.47,7.69788,2.22E-05,3.13E+06,2.85E+06
2.12E+06,625.336,7.6283,2.24E-05,3.14E+06,2.86E+06
2.12E+06,630.201,7.56021,2.26E-05,3.15E+06,2.87E+06
2.12E+06,635.067,7.49357,2.28E-05,3.16E+06,2.88E+06
2.12E+06,639.933,7.4283,2.30E-05,3.17E+06,2.89E+06
2.12E+06,644.799,7.36435,2.32E-05,3.18E+06,2.90E+06
2.12E+06,649.664,7.30169,2.34E-05,3.19E+06,2.90E+06
2.12E+06,654.53,7.24026,2.36E-05,3.21E+06,2.91E+06
2.12E+06,659.396,7.18002,2.38E-05,3.22E+06,2.92E+06
2.12E+06,664.262,7.12092,2.40E-05,3.23E+06,2.93E+06
2.12E+06,669.128,7.06294,2.42E-05,3.24E+06,2.94E+06
2.12E+06,673.993,7.00603,2.45E-05,3.25E+06,2.95E+06
2.12E+06,678.859,6.95015,2.47E-05,3.26E+06,2.95E+06
2.12E+06,683.725,6.89528,2.49E-05,3.27E+06,2.96E+06
2.12E+06,688.591,6.84138,2.51E-05,3.28E+06,2.97E+06
2.12E+06,693.456,6.78842,2.53E-05,3.29E+06,2.98E+06
2.12E+06,698.322,6.73638,2.55E-05,3.30E+06,2.99E+06
2.12E+06,703.188,6.68523,2.57E-05,3.31E+06,3.00E+06
2.12E+06,708.054,6.63493,2.59E-05,3.32E+06,3.00E+06
2.12E+06,712.919,6.58547,2.61E-05,3.33E+06,3.01E+06
2.12E+06,717.785,6.53683,2.63E-05,3.34E+06,3.02E+06
2.12E+06,722.651,6.48897,2.65E-05,3.36E+06,3.03E+06
2.12E+06,727.517,6.44189,2.67E-05,3.37E+06,3.04E+06
2.12E+06,732.383,6.39555,2.69E-05,3.38E+06,3.05E+06
2.12E+06,737.248,6.34993,2.71E-05,3.39E+06,3.05E+06
2.12E+06,742.114,6.30503,2.73E-05,3.40E+06,3.06E+06
2.12E+06,746.98,6.26081,2.75E-05,3.41E+06,3.07E+06
2.12E+06,751.846,6.21727,2.77E-05,3.42E+06,3.08E+06
2.12E+06,756.711,6.17438,2.79E-05,3.43E+06,3.09E+06
2.12E+06,761.577,6.13214,2.81E-05,3.44E+06,3.10E+06
2.12E+06,766.443,6.09051,2.83E-05,3.45E+06,3.10E+06
2.12E+06,771.309,6.04949,2.85E-05,3.46E+06,3.11E+06
2.12E+06,776.174,6.00907,2.87E-05,3.47E+06,3.12E+06
2.12E+06,781.04,5.96922,2.89E-05,3.48E+06,3.13E+06
2.12E+06,785.906,5.92994,2.91E-05,3.50E+06,3.14E+06
2.12E+06,790.772,5.89121,2.93E-05,3.51E+06,3.15E+06
2.12E+06,795.638,5.85303,2.95E-05,3.52E+06,3.15E+06
2.12E+06,800.503,5.81537,2.97E-05,3.53E+06,3.16E+06
2.12E+06,805.369,5.77822,2.99E-05,3.54E+06,3.17E+06
2.12E+06,810.235,5.74158,3.01E-05,3.55E+06,3.18E+06
2.12E+06,815.101,5.70543,3.03E-05,3.56E+06,3.19E+06
2.12E+06,819.966,5.66977,3.05E-05,3.57E+06,3.20E+06
2.12E+06,824.832,5.63457,3.07E-05,3.58E+06,3.21E+06
2.12E+06,829.698,5.59984,3.09E-05,3.59E+06,3.21E+06
2.12E+06,834.564,5.56556,3.11E-05,3.60E+06,3.22E+06
2.12E+06,839.43,5.53172,3.13E-05,3.61E+06,3.23E+06
2.12E+06,844.295,5.49831,3.15E-05,3.63E+06,3.24E+06
2.12E+06,849.161,5.46533,3.17E-05,3.64E+06,3.25E+06
2.12E+06,854.027,5.43277,3.19E-05,3.65E+06,3.26E+06
2.12E+06,858.893,5.40061,3.21E-05,3.66E+06,3.27E+06
2.12E+06,863.758,5.36885,3.23E-05,3.67E+06,3.27E+06
2.12E+06,868.624,5.33748,3.25E-05,3.68E+06,3.28E+06
2.12E+06,873.49,5.3065,3.27E-05,3.69E+06,3.29E+06
2.12E+06,878.356,5.27589,3.29E-05,3.70E+06,3.30E+06
2.12E+06,883.221,5.24565,3.31E-05,3.71E+06,3.31E+06
2.12E+06,888.087,5.21578,3.33E-05,3.72E+06,3.32E+06
2.12E+06,892.953,5.18625,3.35E-05,3.73E+06,3.33E+06
2.12E+06,897.819,5.15708,3.37E-05,3.75E+06,3.33E+06
2.12E+06,902.685,5.12825,3.39E-05,3.76E+06,3.34E+06
2.12E+06,907.55,5.09975,3.41E-05,3.77E+06,3.35E+06
2.12E+06,912.416,5.07158,3.43E-05,3.78E+06,3.36E+06
2.12E+06,917.282,5.04373,3.45E-05,3.79E+06,3.37E+06
2.12E+06,922.148,5.01621,3.46E-05,3.80E+06,3.38E+06
2.12E+06,927.013,4.98899,3.48E-05,3.81E+06,3.39E+06
2.12E+06,931.879,4.96208,3.50E-05,3.82E+06,3.40E+06
2.12E+06,936.745,4.93547,3.52E-05,3.83E+06,3.40E+06
2.12E+06,941.611,4.90915,3.54E-05,3.85E+06,3.41E+06
2.12E+06,946.477,4.88313,3.56E-05,3.86E+06,3.42E+06
2.12E+06,951.342,4.85739,3.58E-05,3.87E+06,3.43E+06
2.12E+06,956.208,4.83193,3.60E-05,3.88E+06,3.44E+06
2.12E+06,961.074,4.80674,3.62E-05,3.89E+06,3.45E+06
2.12E+06,965.94,4.78183,3.64E-05,3.90E+06,3.46E+06
2.12E+06,970.805,4.75718,3.66E-05,3.91E+06,3.47E+06
2.12E+06,975.671,4.7328,3.68E-05,3.92E+06,3.48E+06
2.12E+06,980.537,4.70867,3.69E-05,3.93E+06,3.48E+06
2.12E+06,985.403,4.68479,3.71E-05,3.95E+06,3.49E+06
2.12E+06,990.268,4.66116,3.73E-05,3.96E+06,3.50E+06
2.12E+06,995.134,4.63778,3.75E-05,3.97E+06,3.51E+06
2.12E+06,1000,4.61464,3.77E-05,3.98E+06,3.52E+06
3.13E+06,100,1001.45,0.00167627,10909.7,7786.94
3.13E+06,275,1001.45,0.00167627,10909.7,7786.94
3.13E+06,279.866,1001.38,0.0014358,31315.5,28192.6
3.13E+06,284.732,1000.98,0.00124623,51680.6,48556.4
3.13E+06,289.597,1000.27,0.00109389,72018.8,68892.4
3.13E+06,294.463,999.3,0.000969437,92339.1,89209.7
3.13E+06,299.329,998.093,0.000866313,112648,109514
3.13E+06,304.195,996.671,0.000779813,132949,129811
3.13E+06,309.06,995.05,0.000706481,153246,150103
3.13E+06,313.926,993.245,0.000643727,173542,170393
3.13E+06,318.792,991.268,0.00058958,193839,190684
3.13E+06,323.658,989.129,0.000542514,214140,210978
3.13E+06,328.523,986.838,0.000501334,234447,231278
3.13E+06,333.389,984.402,0.000465091,254762,251585
3.13E+06,338.255,981.829,0.00043302,275088,271903
3.13E+06,343.121,979.123,0.000404503,295427,292233
3.13E+06,347.987,976.291,0.000379033,315782,312578
3.13E+06,352.852,973.336,0.000356189,336153,332940
3.13E+06,357.718,970.262,0.000335624,356545,353321
3.13E+06,362.584,967.073,0.000317044,376958,373724
3.13E+06,367.45,963.773,0.000300202,397396,394151
3.13E+06,372.315,960.363,0.000284888,417860,414604
3.13E+06,377.181,956.845,0.000270923,438354,435085
3.13E+06,382.047,953.221,0.000258153,458879,455598
3.13E+06,386.913,949.494,0.000246444,479438,476144
3.13E+06,391.779,945.663,0.000235683,500033,496726
3.13E+06,396.644,941.729,0.000225769,520668,517347
3.13E+06,401.51,937.693,0.000216613,541344,538009
3.13E+06,406.376,933.556,0.00020814,562066,558716
3.13E+06,411.242,929.316,0.000200282,582836,579471
3.13E+06,416.107,924.974,0.000192979,603657,600276
3.13E+06,420.973,920.529,0.000186179,624533,621136
3.13E+06,425.839,915.979,0.000179834,645468,642054
3.13E+06,430.705,911.323,0.000173902,666465,663034
3.13E+06,435.57,906.56,0.000168347,687529,684080
3.13E+06,440.436,901.687,0.000163134,708665,705196
3.13E+06,445.302,896.703,0.000158233,729876,726389
3.13E+06,450.168,891.604,0.000153617,751170,747662
3.13E+06,455.034,886.387,0.000149262,772550,769022
3.13E+06,459.899,881.049,0.000145146,794024,790474
3.13E+06,464.765,875.586,0.000141247,815597,812026
3.13E+06,469.631,869.992,0.000137548,837278,833684
3.13E+06,474.497,864.264,0.000134032,859074,855456
3.13E+06,479.362,858.395,0.000130683,880994,877350
3.13E+06,484.228,852.379,0.000127488,903046,899377
3.13E+06,489.094,846.209,0.000124432,925242,921546
3.13E+06,493.96,839.877,0.000121504,947591,943868
3.13E+06,498.826,833.373,0.000118693,970108,966356
3.13E+06,503.691,826.689,0.000115987,992806,989023
3.13E+06,508.557,819.812,0.000113378,1.02E+06,1.01E+06
3.13E+06,513.423,15.3936,1.71E-05,2.82E+06,2.61E+06
3.13E+06,518.289,15.1216,1.74E-05,2.83E+06,2.63E+06
3.13E+06,523.154,14.8679,1.76E-05,2.85E+06,2.64E+06
3.13E+06,528.02,14.6296,1.78E-05,2.87E+06,2.65E+06
3.13E+06,532.886,14.4044,1.81E-05,2.88E+06,2.66E+06
3.13E+06,537.752,14.1909,1.83E-05,2.89E+06,2.67E+06
3.13E+06,542.617,13.9877,1.85E-05,2.91E+06,2.68E+06
3.13E+06,547.483,13.7937,1.88E-05,2.92E+06,2.70E+06
3.13E+06,552.349,13.6082,1.90E-05,2.94E+06,2.71E+06
3.13E+06,557.215,13.4303,1.92E-05,2.95E+06,2.72E+06
3.13E+06,562.081,13.2595,1.95E-05,2.96E+06,2.73E+06
3.13E+06,566.946,13.0951,1.97E-05,2.97E+06,2.74E+06
3.13E+06,571.812,12.9367,1.99E-05,2.99E+06,2.75E+06
3.13E+06,576.678,12.7838,2.01E-05,3.00E+06,2.75E+06
3.13E+06,581.544,12.6361,2.04E-05,3.01E+06,2.76E+06
3.13E+06,586.409,12.4932,2.06E-05,3.02E+06,2.77E+06
3.13E+06,591.275,12.3548,2.08E-05,3.04E+06,2.78E+06
3.13E+06,596.141,12.2207,2.10E-05,3.05E+06,2.79E+06
3.13E+06,601.007,12.0905,2.12E-05,3.06E+06,2.80E+06
3.13E+06,605.872,11.964,2.15E-05,3.07E+06,2.81E+06
3.13E+06,610.738,11.841,2.17E-05,3.08E+06,2.82E+06
3.13E+06,615.604,11.7214,2.19E-05,3.10E+06,2.83E+06
3.13E+06,620.47,11.605,2.21E-05,3.11E+06,2.84E+06
3.13E+06,625.336,11.4915,2.23E-05,3.12E+06,2.85E+06
3.13E+06,630.201,11.3809,2.25E-05,3.13E+06,2.86E+06
3.13E+06,635.067,11.273,2.27E-05,3.14E+06,2.86E+06
3.13E+06,639.933,11.1676,2.30E-05,3.15E+06,2.87E+06
3.13E+06,644.799,11.0648,2.32E-05,3.16E+06,2.88E+06
3.13E+06,649.664,10.9642,2.34E-05,3.18E+06,2.89E+06
3.13E+06,654.53,10.866,2.36E-05,3.19E+06,2.90E+06
3.13E+06,659.396,10.7699,2.38E-05,3.20E+06,2.91E+06
3.13E+06,664.262,10.6758,2.40E-05,3.21E+06,2.92E+06
3.13E+06,669.128,10.5838,2.42E-05,3.22E+06,2.92E+06
3.13E+06,673.993,10.4937,2.44E-05,3.23E+06,2.93E+06
3.13E+06,678.859,10.4054,2.47E-05,3.24E+06,2.94E+06
3.13E+06,683.725,10.3188,2.49E-05,3.25E+06,2.95E+06
3.13E+06,688.591,10.234,2.51E-05,3.26E+06,2.96E+06
3.13E+06,693.456,10.1508,2.53E-05,3.28E+06,2.97E+06
3.13E+06,698.322,10.0692,2.55E-05,3.29E+06,2.98E+06
3.13E+06,703.188,9.98914,2.57E-05,3.30E+06,2.98E+06
3.13E+06,708.054,9.91055,2.59E-05,3.31E+06,2.99E+06
3.13E+06,712.919,9.83339,2.61E-05,3.32E+06,3.00E+06
3.13E+06,717.785,9.75761,2.63E-05,3.33E+06,3.01E+06
3.13E+06,722.651,9.68317,2.65E-05,3.34E+06,3.02E+06
3.13E+06,727.517,9.61004,2.67E-05,3.35E+06,3.03E+06
3.13E+06,732.383,9.53816,2.69E-05,3.36E+06,3.04E+06
3.13E+06,737.248,9.4675,2.71E-05,3.37E+06,3.04E+06
3.13E+06,742.114,9.39803,2.73E-05,3.39E+06,3.05E+06
3.13E+06,746.98,9.32971,2.75E-05,3.40E+06,3.06E+06
3.13E+06,751.846,9.26251,2.77E-05,3.41E+06,3.07E+06
3.13E+06,756.711,9.19639,2.80E-05,3.42E+06,3.08E+06
3.13E+06,761.577,9.13133,2.82E-05,3.43E+06,3.09E+06
3.13E+06,766.443,9.0673,2.84E-05,3.44E+06,3.10E+06
3.13E+06,771.309,9.00427,2.86E-05,3.45E+06,3.10E+06
3.13E+06,776.174,8.94221,2.88E-05,3.46E+06,3.11E+06
3.13E+06,781.04,8.88109,2.90E-05,3.47E+06,3.12E+06
3.13E+06,785.906,8.8209,2.92E-05,3.48E+06,3.13E+06
3.13E+06,790.772,8.76161,2.94E-05,3.50E+06,3.14E+06
3.13E+06,795.638,8.7032,2.96E-05,3.51E+06,3.15E+06
3.13E+06,800.503,8.64564,2.98E-05,3.52E+06,3.16E+06
3.13E+06,805.369,8.58891,3.00E-05,3.53E+06,3.16E+06
3.13E+06,810.235,8.533,3.02E-05,3.54E+06,3.17E+06
3.13E+06,815.101,8.47788,3.04E-05,3.55E+06,3.18E+06
3.13E+06,819.966,8.42354,3.06E-05,3.56E+06,3.19E+06
3.13E+06,824.832,8.36995,3.08E-05,3.57E+06,3.20E+06
3.13E+06,829.698,8.3171,3.10E-05,3.58E+06,3.21E+06
3.13E+06,834.564,8.26498,3.12E-05,3.59E+06,3.22E+06
3.13E+06,839.43,8.21356,3.14E-05,3.61E+06,3.22E+06
3.13E+06,844.295,8.16284,3.16E-05,3.62E+06,3.23E+06
3.13E+06,849.161,8.11279,3.18E-05,3.63E+06,3.24E+06
3.13E+06,854.027,8.0634,3.20E-05,3.64E+06,3.25E+06
3.13E+06,858.893,8.01465,3.22E-05,3.65E+06,3.26E+06
3.13E+06,863.758,7.96654,3.24E-05,3.66E+06,3.27E+06
3.13E+06,868.624,7.91905,3.25E-05,3.67E+06,3.28E+06
3.13E+06,873.49,7.87216,3.27E-05,3.68E+06,3.29E+06
3.13E+06,878.356,7.82586,3.29E-05,3.69E+06,3.29E+06
3.13E+06,883.221,7.78015,3.31E-05,3.70E+06,3.30E+06
3.13E+06,888.087,7.73501,3.33E-05,3.72E+06,3.31E+06
3.13E+06,892.953,7.69042,3.35E-05,3.73E+06,3.32E+06
3.13E+06,897.819,7.64638,3.37E-05,3.74E+06,3.33E+06
3.13E+06,902.685,7.60287,3.39E-05,3.75E+06,3.34E+06
3.13E+06,907.55,7.55989,3.41E-05,3.76E+06,3.35E+06
3.13E+06,912.416,7.51743,3.43E-05,3.77E+06,3.36E+06
3.13E+06,917.282,7.47547,3.45E-05,3.78E+06,3.36E+06
3.13E+06,922.148,7.434,3.47E-05,3.79E+06,3.37E+06
3.13E+06,927.013,7.39302,3.49E-05,3.81E+06,3.38E+06
3.13E+06,931.879,7.35252,3.51E-05,3.82E+06,3.39E+06
3.13E+06,936.745,7.31248,3.53E-05,3.83E+06,3.40E+06
3.13E+06,941.611,7.2729,3.55E-05,3.84E+06,3.41E+06
3.13E+06,946.477,7.23378,3.57E-05,3.85E+06,3.42E+06
3.13E+06,951.342,7.19509,3.59E-05,3.86E+06,3.43E+06
3.13E+06,956.208,7.15684,3.60E-05,3.87E+06,3.44E+06
3.13E+06,961.074,7.11902,3.62E-05,3.88E+06,3.44E+06
3.13E+06,965.94,7.08161,3.64E-05,3.89E+06,3.45E+06
3.13E+06,970.805,7.04462,3.66E-05,3.91E+06,3.46E+06
3.13E+06,975.671,7.00803,3.68E-05,3.92E+06,3.47E+06
3.13E+06,980.537,6.97184,3.70E-05,3.93E+06,3.48E+06
3.13E+06,985.403,6.93604,3.72E-05,3.94E+06,3.49E+06
3.13E+06,990.268,6.90062,3.74E-05,3.95E+06,3.50E+06
3.13E+06,995.134,6.86558,3.76E-05,3.96E+06,3.51E+06
3.13E+06,1000,6.83091,3.78E-05,3.97E+06,3.52E+06
4.14E+06,100,1001.96,0.00167442,11923.3,7795.04
4.14E+06,275,1001.96,0.00167442,11923.3,7795.04
4.14E+06,279.866,1001.87,0.0014346,32308.3,28179.7
4.14E+06,284.732,1001.45,0.00124548,52654.9,48524.6
4.14E+06,289.597,1000.73,0.00109344,72976.6,68843.2
4.14E+06,294.463,999.756,0.000969192,93281.7,89144.4
4.14E+06,299.329,998.543,0.000866215,113576,109434
4.14E+06,304.195,997.115,0.000779821,133864,129716
4.14E+06,309.06,995.49,0.000706564,154149,149994
4.14E+06,313.926,993.683,0.000643865,174432,170270
4.14E+06,318.792,991.704,0.000589758,194718,190547
4.14E+06,323.658,989.565,0.000542721,215008,210828
4.14E+06,328.523,987.274,0.000501563,235304,231114
4.14E+06,333.389,984.839,0.000465334,255608,251408
4.14E+06,338.255,982.267,0.000433274,275924,271713
4.14E+06,343.121,979.564,0.000404765,296252,292030
4.14E+06,347.987,976.734,0.000379299,316596,312361
4.14E+06,352.852,973.783,0.000356459,336957,332709
4.14E+06,357.718,970.713,0.000335895,357338,353077
4.14E+06,362.584,967.53,0.000317316,377741,373465
4.14E+06,367.45,964.234,0.000300474,398168,393878
4.14E+06,372.315,960.83,0.00028516,418621,414316
4.14E+06,377.181,957.319,0.000271194,439103,434783
4.14E+06,382.047,953.702,0.000258422,459617,455280
4.14E+06,386.913,949.982,0.000246712,480164,475810
4.14E+06,391.779,946.16,0.000235949,500748,496376
4.14E+06,396.644,942.235,0.000226033,521370,516980
4.14E+06,401.51,938.209,0.000216876,542034,537625
4.14E+06,406.376,934.082,0.000208402,562742,558314
4.14E+06,411.242,929.853,0.000200542,583499,579050
4.14E+06,416.107,925.522,0.000193238,604306,599836
4.14E+06,420.973,921.089,0.000186436,625167,620676
4.14E+06,425.839,916.553,0.00018009,646086,641573
4.14E+06,430.705,911.911,0.000174157,667067,662531
4.14E+06,435.57,907.163,0.000168601,688114,683554
4.14E+06,440.436,902.307,0.000163387,709231,704647
4.14E+06,445.302,897.339,0.000158486,730424,725814
4.14E+06,450.168,892.259,0.00015387,751697,747061
4.14E+06,455.034,887.061,0.000149515,773056,768393
4.14E+06,459.899,881.744,0.000145399,794507,789816
4.14E+06,464.765,876.303,0.000141501,816056,811336
4.14E+06,469.631,870.734,0.000137803,837712,832961
4.14E+06,474.497,865.032,0.000134288,859480,854698
4.14E+06,479.362,859.191,0.000130941,881370,876556
4.14E+06,484.228,853.205,0.000127747,903390,898542
4.14E+06,489.094,847.068,0.000124694,925551,920668
4.14E+06,493.96,840.771,0.000121769,947864,942944
4.14E+06,498.826,834.306,0.000118961,970341,965383
4.14E+06,503.691,827.663,0.000116259,992994,987996
4.14E+06,508.557,820.832,0.000113654,1.02E+06,1.01E+06
4.14E+06,513.423,813.799,0.000111136,1.04E+06,1.03E+06
4.14E+06,518.289,806.551,0.000108697,1.06E+06,1.06E+06
4.14E+06,523.154,799.071,0.000106327,1.09E+06,1.08E+06
4.14E+06,528.02,20.5694,1.76E-05,2.81E+06,2.61E+06
4.14E+06,532.886,20.1606,1.79E-05,2.83E+06,2.62E+06
4.14E+06,537.752,19.7842,1.81E-05,2.85E+06,2.64E+06
4.14E+06,542.617,19.4344,1.84E-05,2.86E+06,2.65E+06
4.14E+06,547.483,19.107,1.86E-05,2.88E+06,2.66E+06
4.14E+06,552.349,18.799,1.89E-05,2.89E+06,2.67E+06
4.14E+06,557.215,18.508,1.91E-05,2.91E+06,2.69E+06
4.14E+06,562.081,18.232,1.93E-05,2.92E+06,2.70E+06
4.14E+06,566.946,17.9696,1.96E-05,2.94E+06,2.71E+06
4.14E+06,571.812,17.7192,1.98E-05,2.95E+06,2.72E+06
4.14E+06,576.678,17.4799,2.00E-05,2.97E+06,2.73E+06
4.14E+06,581.544,17.2507,2.03E-05,2.98E+06,2.74E+06
